Stock Ticker,Tweet Text,Sentiment,Tweet URL
$TSLA,At this point Musk's flaunting of the regs is so egregious that I assume he's doing to make the sec scupper the deal and let him walk away with a fine. Meanwhile billions of $TSLA stock dumped at the top to the applause of his idiot disciples.,Negative,https://twitter.com/anothrssmith/status/1526455128924069888
$RBLX,"Heads up, big earnings today.

$RBLX and $ABNB both trading above 4% on the day so far.",Positive,https://twitter.com/Stocktwits/status/1493668244426829828
$NVDA,"Ariose Capital Management 13F:

New: $BABA $JD $NTES $NFLX

No change: $CRSP

Exited: $NVDA $QCOM $NKE $NOC $EL $EDU $CSIQ $TSLA (another one that's out) $CAN $RBLX 

After double digit losses in 2019 and 2020 they have back to back years of 40%+ gains for 2021 and 2022 so far.",Negative,https://twitter.com/LowAlphaHighVol/status/1526483960296972288
$SOFI,"$SOFI with a nice recovery after the halt and leaked earnings.

The company posted a beat that included raised guidance on the year.",Positive,https://twitter.com/Stocktwits/status/1524103569942757377
$FB,$FB reiterated with Overweight rating and $330 price target at Morgan Stanley,Positive,https://mobile.twitter.com/MarketRebels/status/1526190331263434757
$AMC,475 days of holding $AMC is not a long time for a shit load of money that will change my life. #MOASS 🚀🚀#Patience,Positive,https://twitter.com/stockma53903920/status/1526483291888492545
$XOM,$XOM 100% Profitability across 5 trades in 1 month. Rating is Bullish.,Positive,https://twitter.com/ShortAlgoTrades/status/1527742421525725186
$TSLA,"With autonomy in every car, one day kids will only learn about DUIs and drunk driving deaths from their history textbooks. 

$TSLA 
@elonmusk",Positive,https://twitter.com/WholeMarsBlog/status/1525443057365135360
$AMC,"Who is buying #Amc with me today? I believe the next price will be over $100.

Fuck the stock. I'm ready to make a fortune! 🚀🚀🚀🚀🚀🚀  #AMC #GME $AMC $GME
",Positive,https://twitter.com/2nl1jZ6AjXu6G72/status/1526364497262280704
$BRDS,"The highest volume in premarket  $IDRA $DBGI
 $MITQ  $BRDS  $SNDL",Positive,https://twitter.com/SarahVI_S/status/1526542059309613057
$GME,"Open the floodgates and let the money pour in!💵🔥 $AMC $GME
",Positive,https://twitter.com/AMCcheerleader/status/1526271277039640576
$SNAP,"$SNAP is up 40% in after hours after earnings 🤯

Congrats to all the bulls who stayed in 🍾",Positive,https://twitter.com/Stocktwits/status/1489348470075015181
$WMT,"This $WMT falling back under 140 can’t be good IMO - for anyone.  

Now 137 dollar",Negative,https://twitter.com/__10kdiver/status/1526621476958486528
$NIO,Big money coming in. Told you the pushback will be very fast. $NIO,Positive,https://twitter.com/Prof_JamesCook/status/1526205759427600385
$SUNW,$SUNW's in Downtrend: Moving Average Convergence Divergence (MACD) Histogram crosses below signal line. View odds for this and other indicators: https://srnk.us/go/3665744 #Sunworks,Negative,https://twitter.com/Tickeron/status/1525850095433834496
$AUVI,They gave me 8 likes when I called $AUVI at $0.90. I think I might start giving secret alerts to my loyal supporters now,Positive,https://twitter.com/BoredBilionaire/status/1526563641851465728
$NVDA,"$AMD can surge nearly 50% after big pullback this year, Piper Sandler says in upgrade… 

$AAPL has been the “own it, don’t trade it” stock for a while. $AMD and $NVDA should be on this list for the next decade.",Positive,https://twitter.com/FIREDUpWealth/status/1526516990155886593
$NIO,If you’re still holding and buying $NIO during these crazy times… I salute you!,Positive,https://twitter.com/NIOELLIS/status/1524482156566917122
$SE,$SE Overall a decent result given all the headwinds and tough comps. Some updated charts and KPIs that I track below along with some commentary:,Positive,https://twitter.com/punchcardinvest/status/1526581029154467840
$DIS,"Congrats to all the $DIS, $UBER, and $TWLO bulls. 

Awesome beats!",Positive,https://twitter.com/Stocktwits/status/1491531602828181514
$BABA,Some reassuring comments from $BABA CEO ahead of earnings.... https://scmp.com/tech/big-tech/article/3177335/alibaba-ceo-reassures-employees-amid-economic-and-regulatory,Positive,https://twitter.com/salilrajadhyx/status/1524643579225788416
$GME,"This guy’s the John Madden of stocks and his fund just sold Tesla to buy $AMC and $GME
",Positive,https://twitter.com/jhuntermav/status/1526269166960881664
$FB,"$MSFT biggest competitive advantage is the ability to buy any company without regulatory scrutiny.

Maybe $FB will have this opportunity in 15-20 years.",Negative,https://twitter.com/FbBagholder/status/1526253979956543488
$TSLA,"Remember Tesla when you demanded I sign an NDA, yet Tesla was not going to fix their substandard workmanship & all damages …. So much for transparency to future consumers huh Elon.

How do you *all* sleep at night?! #LibertyMutual #HelmsmanManagement #TeslaConsumerIssues $TSLA",Negative,https://twitter.com/TiffanyPhoto1/status/1526427883878567941
$TSLA,"🚨 #Apple co-founder Steve Wozniak just recently explained how ""dangerous and horrible"" #Tesla's #Autopilot already is, not to speak of ""#FSDBeta"". How many more people have to be killed by #ElonMusk's frauds?

$TSLA $TSLAQ",Negative,https://twitter.com/BS__Exposed/status/1525461162967588864
$RBLX,$RBLX traders taking profits before it really gets bad. Dump just beginning. No good news coming for the markets to pull it up. $RBLX falling below $30 & $ARKK falling below $40 today,Negative,https://twitter.com/aaaamhim/status/1526194270973173764
$auvi,"$auvi $1.43 soon $1.63
 be back soon ..",Positive,https://twitter.com/silhouetteii/status/1526584708561350657
$BRDS,"☕️ Pre-Market Movers ☕️ 

$HUSN $IDRA $MITQ $BRDS $RHE

Good Morning Everyone 😎👊",Positive,https://twitter.com/steadynotgreedy/status/1526555450946338819
$AUVI,"JUST IN: $AUVI Applied UV Announces Inclusion in a Multi-Million Dollar Contract Offering Throughout Non-Public Schools in The State of Washington https://marketwirenews.com/news-releases/applied-uv-announces-inclusion-in-a-multi-million-do-5602985412324361.html?t=966141
    
 #MWN #Stocks 
@SalmanAziz1234
 
@GetScanz
 
@ErikaAg69888424
  $PTE $ERBB $IDRA $PDPG",Positive,https://twitter.com/MarketWN/status/1526573313669189632
$WMT,"@TicTocTick
 $WMT still dipping and $AAPL barely holding rippys tells me all I need to know",Negative,https://twitter.com/MortonSalt27/status/1526595031745847296
$AAPL,"$AAPL is consumer discretionary for a reason.. 

For $AAPL stock to go up you need a) consumer b) discretionary spend 

Both are AWOL LOL",Negative,https://twitter.com/TicTocTick/status/1525841478219493376
$WMT,$WMT is down more than 6% after cutting guidance,Negative,https://twitter.com/MarketRebels/status/1526520570111840256
$COST,If you could only have three stocks to hold for 15-20 years what would they be? I was asked this question and the only one I know right away would be $COST,Positive,https://twitter.com/iheartcanes/status/1525652089011052550
$NIO,Exciting second half of the year ahead for $NIO can't wait!,Positive,https://twitter.com/NIOAustralia/status/1524127275977175040
$SHAK,$SHAK - Shake Shack gains after Raymond James moves off bearish position,Positive,https://twitter.com/MarketCurrents/status/1526533283659468800
$ONON,What’s this? It’s the Fed hiking. 😎 Oh and $ONON up nicely on earnings thus far this morning. He’s a 3% owner of the company,Positive,https://twitter.com/chartsmarter/status/1526513839935836161
$GME,Tell me who you #HODL for.  $AMC $GME $BBIG $SNDL.  I hold for my kids.  I hold for you.  I hold for me.  I hold for change.  Like retweet and leave a message on who you hold for.,Positive,https://twitter.com/CountryPrideEnt/status/1526581478590668806
$WMT,"$WMT Walmart taking a tumble after reporting soft earnings  🎢
",Negative,https://twitter.com/TrendSpider/status/1526539278234398721
$AUVI,$AUVI crosses the $1.45 make entry for a $1.55+ target.,Positive,https://twitter.com/team_bullish/status/1526558446237143040
$MNMD,"Stocks I’m Watching this Week 👇

Monday:
$MNMD

Tuesday:
$WMT $HD 

Wednesday:
$ZIM $TGT $CSCO

Thursday:
$AMAT

Friday:
$DE $BAH

What’s on your watchlist 👀",Positive,https://twitter.com/theDividendKid/status/1526167135604686848
$AUVI,$AUVI 22 million volume on the day . Take profit anytime you want .,Positive,https://twitter.com/BoredBilionaire/status/1526562901556723713
$SE,$SE  residual stopped  BE    scott got bailed out,Negative,https://twitter.com/shaolintrader88/status/1526584725216829444
$AAPL,Burry is now short Apple $AAPL! Looks like he has been paying attention to the 40% decline in smartphone sales in China...,Negative,https://twitter.com/SpecialSitsNews/status/1526274540648775680
$TSLA,"Tesla Shanghai plant capacity utilization at over 45%, local official says
https://cnevpost.com/2022/05/17/tesla-shanghai-plant-capacity-utilization-at-45-local-official-says/
$TSLA",Positive,https://twitter.com/CnEVPost/status/1526463955862171648
$SE,$SE Stock Pops 12% After Sea Beats Q1 Revenue Estimates,Positive,https://twitter.com/InvestorPlace/status/1526601983297298432
$TSLA,"Dear @mjburnsy,
2 years ago, you wrote that #Tesla was ""retooling facilities to build ventilators"" for dying #COVID patients.
Are you going to now follow up & find out how many #PhonyStark's company's really built?
$TSLA $TSLAQ (Hint: 0)",Negative,https://twitter.com/clairemusk/status/1525577586197282817?s=21&t=fFKcVxTKSKT8Dcpg1Wva0Q
$HD,"$HD
 i sometimes meet tony here. just last week he was getting wood for carmella’s house. great store. quality lumber..",Positive,https://twitter.com/AndrosStos/status/1526527879223611392
$FB,Wow. $FB strength really something today.,Positive,https://mobile.twitter.com/vanWijkCapital/status/1526231648429293571
$PFE,"“FDA throwing $JNJ under the bus. Investors are bailing from $PFE and $MRNA. There’s this global #COVID summit where they notice who they want to send the money to — to #GAVI which is the 
@BillGates
 and Melinda Foundation. -Dr Naomi Wolf

READ: https://politico.com/news/2022/05/09/global-covid-summit-funding-00030868",Negative,https://twitter.com/gc22gc/status/1523698950800175104
$TSLA,"Technical Advisory – 
@Tesla
 BLE Phone-as-a-Key Passive Entry Vulnerable to Relay Attacks – NCC Group Research https://research.nccgroup.com/2022/05/15/technical-advisory-tesla-ble-phone-as-a-key-passive-entry-vulnerable-to-relay-attacks/ < fun!",Negative,https://twitter.com/lowk3y/status/1526497266466439168
$AMZN,"$AMZN - Above 2280, It has room for 80-90 points in next couple of days..",Positive,https://twitter.com/tradewithguru/status/1526193692603731970
$AMZN,"High inflation = death to $AMZN in more ways than one besides high #GasPrice for delivery, the trade deficit increases and margins are squeezed as imported goods prices rise and costs of shipping increase.",Negative,https://twitter.com/MMGinvest/status/1525372157798141957
$AAPL,$AAPL Nice recovery day on Friday. I would like to see over $152 level to be bullish though.,Positive,https://twitter.com/Honeydew0101/status/1526034663193600005
$DIS,"$DIS earnings are really strong.

Revenue $19.25B
Adjusted EPS $1.08

The big surprise subscribers:
-Disney+: 137.7M up 33% YoY (added 7.9m vs estimates of 4-5m)
-ESPN+ subs 22.3M up 62% YoY

Long.",Positive,https://twitter.com/RihardJarc/status/1524483775316561921
$O,$O seems to be a staple in all of us dividend investors. I don’t see too many on my timeline who don’t have it,Positive,https://twitter.com/xxxmatentacion/status/1525242611069509638
$SUNW,"Replying to 
@MrZackMorris
$SUNW big rev increase..",Positive,https://twitter.com/pitchin1/status/1526550913627848708
$TSLA,Last week I sold 90% of my $TWTR at $49. Bought $TSLA with that.,Positive,https://twitter.com/TeslaAndDoge/status/1525332352628662272
$SE,"$SE Q1 2022 ER 👇 “We recorded solid results across our business in Q1 of 2022. We are well on track to achieve our previously shared projections of profitability in our Asia markets, while continuing to scale our businesses and capture market share globally” Forrest Li.",Positive,https://twitter.com/MaxTheComrade/status/1526513456819515392
$GME,"Who made this glorious NFT and sent it to me??  This is FUNNY AF!! TY!!!   I love this community!! $GME #GameStop #GME
",Positive,https://twitter.com/joeygallinal/status/1526578813416751105
$WMT,"If this is not a wake up call, then I don't know what is! The best part? It's only getting started!! $WMT",Negative,https://twitter.com/patientinvestt/status/1526577853604716544
$PYPL,$PYPL took a BRUTAL beat after earnings,Negative,https://twitter.com/Stocktwits/status/1488926053590618113
$O,"I love my monthly paycheck from $O

Who else holds this monthly dividend REIT?",Positive,https://twitter.com/DrDividend47/status/1525219484780437508
$AMZN,I think $GOOG and $AMZN are the best buys right now.,Positive,https://twitter.com/Imakeshmoney/status/1525925231109591046
$LKNCY,"Big rally today in Chinese names 🇨🇳

$LKNCY +40%
$JD +30%
$BABA +26%
$NIO +20%

Congrats to all who caught a piece of the action!",Positive,https://twitter.com/Stocktwits/status/1504141465068445696
$WMT,$WMT #WMT Solid setup here.,Positive,https://twitter.com/Jake__Wujastyk/status/1523729815966081024
$NVDA,Looks like we shaping up for a bullish Tuesday $qqq $nvda,Positive,https://twitter.com/Hguragain/status/1526444168507162627
$WMT,US y/y net sales growth +4.0% from $WMT . Some better global numbers,Positive,https://twitter.com/ForexLive/status/1526545871311097856
$auvi,"$auvi Bearish Now 

$veru Bullish 

$qqq Bullish",Negative,https://twitter.com/WSnightmare_/status/1526606277681598464
$NVDA,Still no reaction from tech stocks with yields dropping like a stone. These are the companies most resilient with earnings... $MSFT $AAPL $NVDA $TSLA $GOOG,Positive,https://twitter.com/GerberKawasaki/status/1524832171982082048
$TGT,"I think $TGT will have margin compression, but I predict their overall earnings will be much stronger than Walmart’s. Stock might still react negatively. But I don’t think $TGT has gotten enough credit for its turnaround, and it is cheap relative to peers. I’m long.",Positive,https://twitter.com/StocksClinton/status/1526589133354835968
$JMIA,"$JMIA

Squeeze Em!

#Stocks #Shortsqueeze",Positive,https://twitter.com/PENNYBUSTER1/status/1526580811125993473
$TSLA,"This is a massive fuckin deal. 

Elon, Tesla, and SpaceX are about to secure significant future materials that many other companies will need as well in the future. 

They are thinking 10 steps ahead of everyone.

$TSLA #Tesla",Positive,https://twitter.com/teslaconomics/status/1525884303879438338?s=21&t=fFKcVxTKSKT8Dcpg1Wva0Q
$AUVI,Update: Intraday max move up from alerted UP prices: $AGRI 7% $AUVI 18% https://stockhorizon.com/?marker=5b694116262744146b75ad21c7acb868#performance,Positive,https://twitter.com/StockHorizon/status/1526578309320122368
$F,Ford $F settled -3.3% to $13.05. It sold more of its $RIVN garbage last Friday.,Negative,https://twitter.com/Trading_Sunset/status/1526315135576559616
$DKNG,"Defending $DKNG (DraftKings stock) :: Point #60 - they continued to raise revenue guidance and reported a smaller loss than expected, in most recent earnings #sportgoat",Positive,https://twitter.com/HumbleBizGuy/status/1526319857888894976
$HD,Home Depot knocked it out of the park: EPS of $4.09 on $38.9bln revenue. +11.74% vs estimates. Plus raised its full-year outlook despite inflation. $HD #StockMarket #StocksToBuy,Positive,https://twitter.com/DorbeckerJa/status/1526568349718548480
$AMZN,"So, if you think AWS is worth 20x EBITDA, or ~38x earnings (operating income less 17% tax), you are getting retail, a business that demonstrably does have a positive value, for free today. $AMZN",Positive,https://twitter.com/PythiaR/status/1524505980733562881
$PTON,"$PTON is temporarily halting production of its connected fitness products.

The stock is down ~25% on the news",Negative,https://twitter.com/Stocktwits/status/1484226972230299652
$TSLA,Elon Musk is poor. Has a bunch of overvalued $TSLA pumped w/ government subsidies and some Ponzi #Bitcoin to sell though.,Negative,https://twitter.com/QuinnCharts/status/1526363218863607809?s=20&t=ffbCiXMc6hzUGyJUWdi-Pw
$CAT,$CAT - Caterpillar pops after board approves new $15B stock buyback,Positive,https://twitter.com/MarketCurrents/status/1526554479683727360
$FRGE,at least I don't own any $FRGE,Negative,https://twitter.com/txiron58/status/1523748372313640961?t=j4PIpUoodHYPIStqceF4iA&s=19
$FB,"IMO $FB is already at a good price to buy. At this price reality labs don't even need to be a success to justify this valuation. If metaverse doesn't work, $FB will cut OPEX and CAPEX related to it, so operative margins will reach previous level.",Positive,https://twitter.com/OptSelling/status/1526235086886260738
$TWTR,"Looking back at all of Twitter's 10-Q and 10-K filings since 2015, the number of fake accounts has *systematically* been estimated at “less than 5%” of active users. $TWTR

Well, ain't this a fortuitous statistical oddity! 
@elonmusk",Negative,https://twitter.com/ajtourville/status/1526300437317656577
$TSLA,Another winning quarter for $TSLA ⚡,Positive,https://twitter.com/Stocktwits/status/1516873160750206976
$TSLA,"Musk is such a boss tbh... Still remember the $BTC / $TSLA fiasco from last year, but somehow, I feel like he'll save us again!

Re spam accounts, it can't be below 5%. I even get many spam attacks, although I'm a small account. Can't imagine the ones above 10/100k+ followers....",Positive,https://twitter.com/CompleteDegen/status/1526487236014919681
$TSLA,$TSLA Data indicates that the overall analyst  sentiment for TSLA  is bullish.  Simplify the way you research stocks with our free app.,Positive,https://twitter.com/invescent/status/1526241065841348608
$auvi,"I am scared for 🩳s on $qqq $veru and $auvi 

Scary….",Negative,https://twitter.com/WSnightmare_/status/1526595040507731968
$JMIA,$JMIA who's ready,Positive,https://twitter.com/SalehTrades_/status/1526580924279926784
$AUVI,$auvi big lunch time dip buy opportunity for the afternoon rise!,Positive,https://twitter.com/OTCHotStocks/status/1526608448858820610
$TSLA,"I'm no chartist, by a long shot, but isn't $TSLA looking pretty sucky right now?",Negative,https://twitter.com/st_sinjun/status/1526521482687524864?s=20&t=hq_jmoPHI9OhTRqm_IJikw
$DIS,"Yes, there may be a point $DIS is an attractive investment. I don't know where that is.
Even at $100 they trade at 70x earnings.
When you take closed parks out of the equation, they aren't growing.
It's clear their war on conservatism has cost them.
Media sugar coating annoys me.",Negative,https://twitter.com/FrogNews/status/1524708594305884160
$DIS,"Disney does some really goofy stuff to come up with good-looking numbers. For example, those 8 million new ""Disney+"" subscribers... over half are Hotstar subscriptions in India... where the basic subscription which costs SIX DOLLARS A YEAR. $DIS",Negative,https://twitter.com/SirBrayden/status/1524494564253388802
$AUVI,"Today’s Top % Gainers:

➡️ NASDAQ: $SRGA $TNXP $PTE $MKD $AUVI
➡️ NYSE: $JMIA $SUNL $JBI $SES $CTOS
➡️ AMEX: $MITQ $CVM $GROY $INUV $ZOM 
➡️ OTC: $GHMP $PDPG $ILST $KEGS $ALCUF",Positive,https://twitter.com/GetScanz/status/1526579789011816453
"$JMIA
","Top Gainers pt2

$BTCS $CSSE $BMEA $AUVI $JMIA",Positive,https://twitter.com/TopStockAlerts1/status/1526618343624564736
$ABBV,"Also with AbbVie rallying and the dividends coming back in today, and buying a couple of shares with some spare cash, $abbv is now 24% of my portfolio. AbbVie is a phenomenal company to hold for a lifetime. 118 cost basis for 236.5 shares.",Positive,https://twitter.com/JamesMclaire/status/1526294919928721408
$SE,"The $SE earnings are in. Haven't dug deep yet but first impressions.

GAAP EPS of -$0.80 beats by $0.60. Great to see that Forrest Li does again what he promised and focused on not losing too much money. 

Revenue $2.9B, up 61.1% YoY, slight beat by $40M.

1/2",Positive,https://twitter.com/FromValue/status/1526529918028369921
$JMIA,$JMIA saving the markets today,Positive,https://twitter.com/OMillionaires/status/1526587218671828995
$TSLA,"I reactivated this account because it seems that 
@elonmusk
 is too busy f’ing up 
@Tesla
 to buy 
@Twitter",Negative,https://twitter.com/AussieDogPhotog/status/1526375928850522112
$FB,"Search trends for Instagram Reels continue to rise sharply around the globe.

India remains a very strong market: $FB",Positive,https://twitter.com/_SeanDavid/status/1526224474353373184?s=20&t=asLqZLZz9AtD0IBW0hzfyg
$FB,$FB Strength is undeniable today. I see some resistance into the 50 day 207s.,Positive,https://twitter.com/epictrades1/status/1526238361186406403
$TSLA,"🚨: $Tsla with a gap up here at pre market open.. definitely will watch to be filled, either from here slowly or could even take into the day.. will be watching! 👀✅

#Options #Daytrader #Investing #StocksInFocus ❗️",Positive,https://twitter.com/candlesticknik/status/1526473680888377344
$WMT,"Walmart targets college grads for $210K store manager gigs $WMT

Walmart is rolling out a streamlined program to place recent college graduates into store manager roles that pay out six-figure salaries.

The full take here ✅",Positive,https://twitter.com/TechNewsClub/status/1526242830766718976
$IRM,"$IRM Short Pitch: Asymmetric large-cap short. Leader in physical document storage and related services - a melting ice cube with high leverage trading at all-time highs. Core business is in secular decline, further pricing increases unlikely (already 2-3x more expensive than...👇",Negative,https://twitter.com/InvestSpecial/status/1526552419592724480
$IRM,Iron Mountain Data Centers has signed a 72-megawatt lease for a tenant in Northern Virginia. The massive deal reflects the super-sizing of #cloud and #datacenter deals in Virginia. #hyperscale $IRM,Positive,https://twitter.com/Tech_Journalism/status/1526329152185503746
$TSLA,"So do you believe the charts now $tsla 
Hedge Funds Hold Large Position and for them to Liquidate it takes a Long time 

So they will buy support and push stock higher only to sell more stock liquidating

That's called Redistribution 

it's on the chart price reveals it",Negative,https://twitter.com/ThePainTrader/status/1526491883639300099
$WMT,$WMT $TGT $COST - Walmart slides and rattles retail sector with lowered profit guidance,Negative,https://twitter.com/MarketCurrents/status/1526524187031941120
$TSLA,$tsla was down 5.88% yesterday. Up 3.79% this PM. Hope it will continue to surge.,Positive,https://twitter.com/Pi314159265351/status/1526496840895475712
$TSLA,"What the charlatan really says:  Mission Accomplished.

""I have no longer use for $TWTR. I successfully  liquidated tons of ridiculously overvalued 
@Tesla
 shares without it blowing up in the process.""

How anyone still can not see that 
@elonmusk
 is so full of shit is beyond me.",Negative,https://twitter.com/ClausMller17/status/1526483425401741313
$TSLA,"A 
@Tesla
 #Model3 went flying in Columbus, Ohio and crashed into a convention centre. 

A video has emerged online showing the electric compact sedan getting airborne before crashing into the building in an accident. WATCH!",Negative,https://twitter.com/HTAutotweets/status/1526119939005816832
$TSLA,"I'm up +33% on my accounts this May with main setups played on $TSLA $ES $AAPL one of the clients I've been mentoring is up 50%. It's a classic example of think less, improve and follow the money flow.
Not only trading #SmallCaps",Positive,https://twitter.com/jtraderco/status/1525458431032819716
$NVDA,"Semiconductors having another tough morning.

$NVDA -4%
$AMD -3.5%
$MU -1%

Here is their performance over the last year😪",Negative,https://twitter.com/Stocktwits/status/1513521005066604548
$FB,"I have a $140 price target for $FB by mid-end June. 
35% decrease in a month.",Negative,https://twitter.com/elevator_elk/status/1526502303511060484?s=20&t=hq_jmoPHI9OhTRqm_IJikw
$TSLA,"*TESLA SHARES RISE 2.5% AS ELON MUSK HINTS HE MIGHT SCRAP TWITTER DEAL

$TSLA
$TWTR",Positive,https://twitter.com/Investingcom/status/1526536197836881921
$TGT,"**Earnings reports**

YTD chart of most anticipated companies to report tomorrow - Wed, May 18th📅

SQM $SQM: 64.4%🟢🚀

ZIM $ZIM: 16.6%🟢

Target $TGT: -5.4%🔴

Cisco $CSCO: -22.4%🔴

Lowe's $LOW: -23.8%🔴

Synopsys $SNPS: -24.1%🔴

TJX $TJX: -25.7%🔴🤯

https://torto.ai/compare/?assets=ZIM%2CCSCO%2CTGT%2CSQM%2CLOW%2CSNPS%2CTJX&utm_source=twitter&utm_medium=post&utm_campaign=earningsreportcompare",Negative,https://twitter.com/torto_ai/status/1526615027351953410
$MNMD,"For the life of me I can’t figure out why $MNMD covered calls are so profitable, but I’m going on 15 months of one call after another. Well Over 20k collected in premiums and haven’t had a single share called away.",Positive,https://twitter.com/Deebeeng10/status/1525275350921617410
$HD,"$HD was the play good lord 
@AjTrader7
 
PUTS well over 100% on 5 pt move!!",Positive,https://twitter.com/cdresche/status/1526568537254514689
$BRDS,"TOP GAINERS 

$MITQ $BRDS $PPSI $IDRA $AUVI",Positive,https://twitter.com/TopStockAlerts1/status/1526543728470630402
$GFAI,$GFAI Blowing the fack up! 🤑,Positive,https://twitter.com/TheGioTuna/status/1526603023086239744
$TSLA,"What do we think current $TSLA would be if not for the TWTR distraction given bigger concerns?

Somehow doubt we're not in for a lengthy suppressed momentum despite great fundamentals.",Negative,https://twitter.com/GBApollo/status/1526490677135257600
$TSLA,"Fun Fact: @Waymo open sources its self-driving dataset, and invites the public to solve various challenges.
#Tesla hides its data set, and refuses to release even basic disengagement statistics.
#PhonyStark #FullSelfDriving #Robotaxis #Vaporware $TSLA $TSLAQ",Negative,https://twitter.com/clairemusk/status/1525911276043501574?s=21&t=fFKcVxTKSKT8Dcpg1Wva0Q
$VYM,"$VYM might be my new favorite dividend ETF.

Who owns this one?",Positive,https://twitter.com/theDividendKid/status/1525589451329740801
$AAPL,Michael Burry of ‘The Big Short’ reveals a bet against Apple,Negative,https://twitter.com/CNBCi/status/1526272973379862533
$TSLA,$TSLA Looks like it’ll reverse and be red again today.😟,Negative,https://twitter.com/StockMarketSlum/status/1526484025962995713
$IDRA,$IDRA UP 62% in the Pre Market after positive news in Melanoma Trial.,Positive,https://twitter.com/TraderMaker82/status/1526545505651765250
$BLK,"BlackRock is smart enough to invest/venture into $USDC Circle with $400M $BLK. They know how to pick the winner, and hedge the loser $UST.",Positive,https://twitter.com/andrekokyle/status/1525349858802024449
$BRK.B,$BRK.B joins me in holding $ALLY and $PARA,Positive,https://twitter.com/CrumbyDustin/status/1526338504309067778
$CTRA,"$5 to $7 move higher coming for $ctra very soon.  
My target is $37 to $40.  🔥🚀",Positive,https://twitter.com/LINK1K/status/1526646493561643009?s=20&t=jrJdijPj2qE_OPXoe5bWgA
$ONON,"WOOHOO 🚀 PRE MARKET MOVERS :
$PARA 30.99(+10.60%), $CWEB 5.63(+9.96%), $ONON 22.00(+7.84%)",Positive,https://twitter.com/TopTigerTrader/status/1526517934939570178
$SUNW,"Replying to 
@humbletwig
At the time I believe that majors like $EMC $NT $LU $JDSU $SUNW were all very profitable.  They were considered high quality companies. Not spec stocks at all. Many weren’t profitable.",Positive,https://twitter.com/LMT978/status/1525934046131507204
$AUVI,"News; $MKD Penny Stocks To Buy Now? 4 To Watch Under $1 This Week https://marketwirenews.com/news-releases/penny-stocks-to-buy-now-4-to-watch-under-1-this-week-6360271252467768.html?t=81430
    
 #MWN #Stocks 
@Inbar772
 
@Manifestxxx
  $PTE $EDTXW $ERBB $AUVI",Positive,https://twitter.com/MarketWN/status/1526583373334036480
$WMT,"Walmart is down over 10% today, on pace for its largest decline since October 1987. $WMT",Negative,https://twitter.com/charliebilello/status/1526601247293427712?s=20&t=psc1ioiWzdeCHuR_LjLFXg
$BLK,"Of those, I only own $TD. I’m a huge fan of $BLK and will likely start a position soon. Incredible moat!",Positive,https://twitter.com/NewcomerInvest/status/1525851259898560514
$BLK,Big fan of $BLK really like them at these levels 🔥,Positive,https://twitter.com/SteveWagsInvest/status/1525852134713040896
$SWKS,$SWKS drop is painful.,Negative,https://twitter.com/theDividendKid/status/1521874054508130308
$WMT,Walmart $WMT down 9% - but it 100% representative of the state of the economy for 80% of the population. The top 1% have no clue how bad things are getting for most households. Note: WMT sales ex-real inflation were down big,Negative,https://twitter.com/InvResDynamics/status/1526578380132560896
$GME,"I told you guys , we will push it when it is time to push it. Sick and fu*k*in tired of them running retail over out here. This shit ends now. $AMC $GME 🔥🖕🏼
We squeeze the stocks, and never let go. Even when they can’t breathe. We still don’t let go. We never let go. 💃🏻
",Positive,https://twitter.com/hftquant_/status/1525688566579339270
$TSLA,If such 2 minutes of analysis is showing that spam accounts are more than 20% then why did you choose a difficult option of seeing SEC filings of Twitter? Fire your IB and DD teams. Or was 28% fall in $TSLA share price in a month the real reason for cold feet?,Negative,https://twitter.com/Reflexivity05/status/1526489117693202433
$HOOD,"$HOOD Trending and up 24% on the day.

Is this stock finally coming alive?",Positive,https://twitter.com/Stocktwits/status/1508814591668723720
$AMZN,"Last 5 years total return: 

$AMZN: +140%

$VLO: +153%",Positive,https://twitter.com/WallSt_Dropout/status/1526618518665437184
$GLBE,"I am fortunate that I stepped away from this $GLBE train wreck in January at $43.15.  

It was a loss for me (-24%), from the buy at $56.51 on Dec 15th but has since dropped another 68%.

Nothing good happens under the 200d ma.",Negative,https://twitter.com/cperruna/status/1526376615667712012
$FB,The reels algo is improving. $fb,Positive,https://twitter.com/TidefallCapital/status/1523997429040918530?s=20&t=asLqZLZz9AtD0IBW0hzfyg
$FB,$FB is a screaming buy,Positive,https://mobile.twitter.com/TomJans35406720/status/1526547407089152001
$TSLA,"With autonomy in every car, one day kids will only learn about DUIs and drunk driving deaths from their history textbooks. $TSLA 

@elonmusk

",Positive,https://twitter.com/WholeMarsBlog/status/1525443057365135360?s=20&t=ffbCiXMc6hzUGyJUWdi-Pw
$TSLA,"$TSLA #TSLA Weekly Chart

Once we break down from $700, I expect us to hit my downside target of $500 - $550.

Charts courtsey of 
@trendspider",Negative,https://twitter.com/ThePupOfWallSt/status/1525566863371018242
